DateTime,Fum1max,Fum2Max,Fum3Max,CraterMax,EFlankAvg,WFlankAvg
2006-05-23 03:01:43,36.7,25.3,16.0,36.7,2.3,2.3
2006-05-23 03:01:48,36.7,25.3,15.8,36.7,2.2,2.2
2006-05-23 03:01:53,36.7,25.3,15.8,36.7,2.2,2.3
2006-05-23 03:01:58,36.9,25.1,16.2,36.9,2.3,2.4
2006-05-23 03:02:03,36.9,25.2,16.2,36.9,2.3,2.4
2006-05-23 03:02:08,36.9,24.7,16.2,36.9,2.2,2.3
2006-05-23 03:02:13,36.8,25.6,16.3,36.8,2.3,2.3
2006-05-23 03:02:18,36.8,25.0,16.2,36.8,2.3,2.3
2006-05-23 03:02:23,36.8,25.4,16.1,36.8,2.2,2.2
2006-05-23 03:02:28,36.8,24.7,16.1,36.8,2.2,2.3
2006-05-23 03:02:33,36.8,25.0,16.0,36.8,2.3,2.3
2006-05-23 03:02:38,36.7,25.3,16.1,36.7,2.2,2.2
2006-05-23 03:02:43,36.8,24.8,16.2,36.8,2.2,2.2
2006-05-23 03:02:48,36.8,25.6,16.2,36.8,2.2,2.2
2006-05-23 03:02:53,36.7,25.2,16.2,36.7,2.1,2.1
2006-05-23 03:02:58,36.8,25.6,16.1,36.8,2.3,2.3
2006-05-23 03:03:03,36.9,25.1,16.1,36.9,2.3,2.3
2006-05-23 03:03:08,36.9,25.7,16.1,36.9,2.3,2.3
2006-05-23 03:03:13,36.8,25.1,16.4,36.8,2.3,2.3
2006-05-23 03:03:18,37.0,24.6,16.1,37.0,2.3,2.3
2006-05-23 03:03:23,36.9,25.1,16.2,36.9,2.2,2.2
2006-05-23 03:03:28,36.9,25.4,16.1,36.9,2.2,2.2
2006-05-23 03:03:33,36.8,25.2,16.2,36.8,2.2,2.2
2006-05-23 03:03:38,36.9,24.6,16.1,36.9,2.2,2.2
2006-05-23 03:03:43,36.9,24.7,16.0,36.9,2.1,2.2
2006-05-23 03:03:48,36.8,25.5,16.0,36.8,2.2,2.2
2006-05-23 03:03:53,36.8,25.4,16.0,36.8,2.1,2.1
2006-05-23 03:03:58,36.7,25.7,16.2,36.7,2.3,2.3
2006-05-23 03:04:03,36.7,25.9,16.0,36.7,2.3,2.3
2006-05-23 03:04:08,36.7,25.0,16.0,36.7,2.2,2.2
2006-05-23 03:04:13,36.6,25.0,16.0,36.6,2.2,2.2
2006-05-23 03:04:18,36.7,25.1,16.0,36.7,2.2,2.3
2006-05-23 03:04:23,36.5,25.4,15.8,36.5,2.1,2.2
2006-05-23 03:04:28,36.7,25.1,16.0,36.7,2.2,2.2
2006-05-23 03:04:33,36.6,25.2,16.2,36.6,2.2,2.2
2006-05-23 03:04:38,36.7,25.6,16.1,36.7,2.2,2.2
2006-05-23 03:04:43,36.5,25.7,16.0,36.5,2.1,2.2
2006-05-23 03:04:48,36.7,25.3,16.1,36.7,2.2,2.2
2006-05-23 03:04:53,36.6,25.2,16.0,36.6,2.2,2.2
2006-05-23 03:04:58,36.8,25.8,16.1,36.8,2.2,2.3
2006-05-23 03:05:03,36.7,25.6,16.1,36.7,2.3,2.3
2006-05-23 03:05:08,36.8,25.5,16.0,36.8,2.2,2.2
2006-05-23 03:05:13,36.8,25.1,16.1,36.8,2.2,2.2
2006-05-23 03:05:18,36.9,25.0,16.1,36.9,2.2,2.3
2006-05-23 03:05:23,36.7,24.7,16.0,36.7,2.1,2.2
2006-05-23 03:05:28,36.8,24.9,16.2,36.8,2.2,2.2
2006-05-23 03:05:33,36.7,25.4,16.2,36.7,2.2,2.2
2006-05-23 03:05:38,36.7,25.4,16.1,36.7,2.1,2.2
2006-05-23 03:05:43,36.7,24.9,16.0,36.7,2.1,2.2
2006-05-23 03:05:48,36.7,24.4,16.0,36.7,2.2,2.2
2006-05-23 03:05:53,36.7,25.3,16.0,36.7,2.1,2.1
2006-05-23 03:05:58,36.6,25.7,16.2,36.6,2.3,2.3
2006-05-23 03:06:03,36.7,25.0,16.2,36.7,2.3,2.3
2006-05-23 03:06:08,36.7,24.8,16.2,36.7,2.2,2.2
2006-05-23 03:06:13,36.8,24.7,16.1,36.8,2.2,2.2
2006-05-23 03:06:18,36.8,25.2,16.1,36.8,2.3,2.3
2006-05-23 03:06:23,36.7,24.9,16.0,36.7,2.2,2.2
2006-05-23 03:06:28,36.7,24.4,16.1,36.7,2.2,2.3
2006-05-23 03:06:33,36.9,25.6,15.9,36.9,2.2,2.3
2006-05-23 03:06:38,36.7,25.4,15.9,36.7,2.2,2.2
2006-05-23 03:06:43,36.7,25.3,15.9,36.7,2.2,2.2
2006-05-23 03:06:48,36.7,25.3,16.0,36.7,2.1,2.2
2006-05-23 03:06:53,36.7,25.0,16.0,36.7,2.1,2.2
2006-05-23 03:06:58,36.8,25.2,16.1,36.8,2.3,2.3
2006-05-23 03:07:03,36.9,24.2,16.2,36.9,2.3,2.3
2006-05-23 03:07:08,36.8,24.7,16.0,36.8,2.2,2.3
2006-05-23 03:07:13,36.8,24.5,16.1,36.8,2.3,2.3
2006-05-23 03:07:18,36.7,25.1,16.0,36.7,2.3,2.3
2006-05-23 03:07:23,36.7,25.4,16.0,36.7,2.2,2.2
2006-05-23 03:07:28,37.0,24.9,16.0,37.0,2.2,2.3
2006-05-23 03:07:33,36.9,25.2,16.1,36.9,2.2,2.3
2006-05-23 03:07:38,36.8,25.4,16.1,36.8,2.2,2.2
2006-05-23 03:07:43,36.8,25.7,16.0,36.8,2.2,2.2
2006-05-23 03:07:48,36.8,24.9,16.1,36.8,2.2,2.2
2006-05-23 03:07:53,36.8,24.6,15.9,36.8,2.2,2.2
2006-05-23 03:07:58,36.9,25.2,16.1,36.9,2.3,2.3
2006-05-23 03:08:03,36.7,24.8,15.9,36.7,2.2,2.3
2006-05-23 03:08:08,36.9,25.0,16.2,36.9,2.2,2.3
2006-05-23 03:08:13,36.8,25.3,16.0,36.8,2.3,2.3
2006-05-23 03:08:18,36.8,25.2,16.0,36.8,2.2,2.2
2006-05-23 03:08:23,36.8,24.9,15.9,36.8,2.2,2.2
2006-05-23 03:08:28,36.9,24.6,16.0,36.9,2.2,2.3
2006-05-23 03:08:33,36.8,25.2,16.1,36.8,2.2,2.2
2006-05-23 03:08:38,36.9,25.0,16.1,36.9,2.2,2.2
2006-05-23 03:08:43,36.8,24.9,16.1,36.8,2.2,2.2
2006-05-23 03:08:48,36.7,25.0,15.9,36.7,2.1,2.1
2006-05-23 03:08:53,36.7,25.1,15.8,36.7,2.1,2.1
2006-05-23 03:08:58,36.7,25.6,16.0,36.7,2.2,2.3
2006-05-23 03:09:03,36.7,25.1,16.0,36.7,2.2,2.2
2006-05-23 03:09:08,36.7,24.2,16.0,36.7,2.2,2.3
2006-05-23 03:09:13,36.8,25.2,15.9,36.8,2.2,2.3
2006-05-23 03:09:18,36.7,25.2,16.0,36.7,2.2,2.2
2006-05-23 03:09:23,36.8,25.3,16.0,36.8,2.2,2.2
2006-05-23 03:09:28,36.7,25.2,16.1,36.7,2.2,2.2
2006-05-23 03:09:33,36.8,25.1,16.0,36.8,2.1,2.2
2006-05-23 03:09:38,36.7,25.4,16.0,36.7,2.1,2.2
2006-05-23 03:09:43,36.8,25.6,16.0,36.8,2.1,2.2
2006-05-23 03:09:48,36.8,24.9,16.0,36.8,2.0,2.1
2006-05-23 03:09:53,36.7,25.4,15.9,36.7,2.1,2.1
2006-05-23 03:09:58,36.8,25.3,16.1,36.8,2.3,2.3
2006-05-23 03:10:03,36.8,25.2,16.1,36.8,2.3,2.3
2006-05-23 03:10:08,36.7,24.7,16.1,36.7,2.2,2.2
2006-05-23 03:10:13,36.7,25.6,16.3,36.7,2.2,2.2
2006-05-23 03:10:18,36.8,25.2,16.1,36.8,2.3,2.3
2006-05-23 03:10:23,36.8,25.1,15.9,36.8,2.2,2.2
2006-05-23 03:10:28,36.7,25.4,16.0,36.7,2.2,2.2
2006-05-23 03:10:33,36.7,25.6,15.9,36.7,2.2,2.2
2006-05-23 03:10:38,36.8,25.5,16.0,36.8,2.2,2.2
2006-05-23 03:10:43,36.6,25.4,16.0,36.6,2.1,2.1
2006-05-23 03:10:48,36.6,25.4,16.0,36.6,2.1,2.1
2006-05-23 03:10:53,36.7,25.3,16.2,36.7,2.1,2.1
2006-05-23 03:10:58,36.8,25.1,16.1,36.8,2.3,2.3
2006-05-23 03:11:03,36.8,25.4,16.2,36.8,2.3,2.3
2006-05-23 03:11:08,36.7,25.3,16.2,36.7,2.2,2.2
2006-05-23 03:11:13,36.8,25.5,16.0,36.8,2.2,2.2
2006-05-23 03:11:18,36.8,24.9,16.1,36.8,2.2,2.3
2006-05-23 03:11:23,36.7,25.3,16.1,36.7,2.3,2.3
2006-05-23 03:11:28,36.7,25.5,15.9,36.7,2.2,2.2
2006-05-23 03:11:33,36.8,25.0,16.0,36.8,2.2,2.2
2006-05-23 03:11:38,36.7,24.9,15.9,36.7,2.2,2.2
2006-05-23 03:11:43,36.6,25.0,16.0,36.6,2.2,2.2
2006-05-23 03:11:48,36.5,25.2,16.0,36.5,2.1,2.1
2006-05-23 03:11:53,36.6,24.4,15.8,36.6,2.1,2.1
2006-05-23 03:11:58,36.6,24.6,16.1,36.6,2.3,2.3
2006-05-23 03:12:03,36.4,25.3,16.2,36.4,2.3,2.3
2006-05-23 03:12:08,36.5,25.3,16.1,36.5,2.2,2.2
2006-05-23 03:12:13,36.5,24.6,15.5,36.5,2.2,2.2
2006-05-23 03:12:18,36.1,24.3,15.3,36.1,2.2,2.2
2006-05-23 03:12:23,35.1,24.7,15.2,35.1,2.2,2.2
2006-05-23 03:12:28,35.7,25.1,15.6,35.7,2.2,2.1
2006-05-23 03:12:33,34.8,24.6,15.9,34.8,2.1,2.1
2006-05-23 03:12:38,34.2,24.6,16.0,34.2,2.2,2.2
2006-05-23 03:12:43,36.0,24.6,15.9,36.0,2.2,2.2
2006-05-23 03:12:48,36.0,24.2,15.9,36.0,2.1,2.1
2006-05-23 03:12:53,36.0,24.6,16.1,36.0,2.1,2.1
2006-05-23 03:12:58,36.4,24.6,15.9,36.4,2.2,2.2
2006-05-23 03:13:03,35.9,24.3,16.0,35.9,2.2,2.3
2006-05-23 03:13:08,35.9,24.5,15.9,35.9,2.2,2.2
2006-05-23 03:13:13,35.8,24.5,15.9,35.8,2.2,2.2
2006-05-23 03:13:18,36.3,24.5,16.0,36.3,2.2,2.2
2006-05-23 03:13:23,36.3,23.4,16.0,36.3,2.2,2.2
2006-05-23 03:13:28,36.1,24.1,16.1,36.1,2.1,2.1
2006-05-23 03:13:33,36.1,24.6,15.9,36.1,2.1,2.1
2006-05-23 03:13:38,35.6,24.6,15.8,35.6,2.2,2.2
2006-05-23 03:13:43,35.7,24.1,15.4,35.7,2.1,2.2
2006-05-23 03:13:48,35.5,24.8,15.5,35.5,2.1,2.1
2006-05-23 03:13:53,35.9,24.2,15.8,35.9,2.1,2.1
2006-05-23 03:13:58,36.0,24.4,15.9,36.0,2.2,2.2
2006-05-23 03:14:03,35.7,24.2,15.8,35.7,2.2,2.2
2006-05-23 03:14:08,35.7,24.5,15.8,35.7,2.1,2.2
2006-05-23 03:14:13,36.2,24.2,15.7,36.2,2.1,2.1
2006-05-23 03:14:18,36.2,24.5,15.8,36.2,2.2,2.2
2006-05-23 03:14:23,36.2,24.1,15.8,36.2,2.1,2.2
2006-05-23 03:14:28,36.2,24.2,15.6,36.2,2.1,2.1
2006-05-23 03:14:33,36.1,24.6,15.7,36.1,2.1,2.1
2006-05-23 03:14:38,36.2,24.1,15.8,36.2,2.1,2.1
2006-05-23 03:14:43,36.0,24.1,15.8,36.0,2.1,2.1
2006-05-23 03:14:48,36.1,23.9,15.7,36.1,2.0,2.1
2006-05-23 03:14:53,36.1,24.2,15.8,36.1,2.0,2.1
2006-05-23 03:14:58,36.4,24.1,15.9,36.4,2.2,2.2
2006-05-23 03:15:03,36.2,24.5,15.8,36.2,2.2,2.2
2006-05-23 03:15:08,36.2,24.7,15.8,36.2,2.1,2.1
2006-05-23 03:15:13,36.2,24.6,15.7,36.2,2.1,2.1
2006-05-23 03:15:18,36.3,24.1,15.8,36.3,2.2,2.1
2006-05-23 03:15:23,36.2,24.6,15.7,36.2,2.2,2.2
2006-05-23 03:15:28,36.2,23.7,15.6,36.2,2.1,2.1
2006-05-23 03:15:33,36.2,23.8,15.6,36.2,2.1,2.1
2006-05-23 03:15:38,36.3,24.6,15.7,36.3,2.1,2.1
2006-05-23 03:15:43,36.2,24.0,15.6,36.2,2.1,2.1
2006-05-23 03:15:48,36.2,23.9,15.6,36.2,2.0,2.0
2006-05-23 03:15:53,36.4,24.3,15.6,36.4,2.0,2.0
2006-05-23 03:15:58,36.4,24.4,15.8,36.4,2.2,2.1
2006-05-23 03:16:03,36.3,24.8,15.7,36.3,2.2,2.2
2006-05-23 03:16:08,36.1,24.8,15.7,36.1,2.1,2.1
2006-05-23 03:16:13,36.2,24.5,15.9,36.2,2.1,2.1
2006-05-23 03:16:18,36.3,24.3,15.6,36.3,2.1,2.1
2006-05-23 03:16:23,36.4,24.6,15.7,36.4,2.1,2.1
2006-05-23 03:16:28,36.3,24.4,15.7,36.3,2.0,2.0
2006-05-23 03:16:33,36.2,24.3,15.6,36.2,2.0,2.0
2006-05-23 03:16:38,36.2,24.2,15.6,36.2,2.0,2.0
2006-05-23 03:16:43,36.2,24.4,15.7,36.2,2.0,2.0
2006-05-23 03:16:48,36.2,24.3,15.6,36.2,1.9,1.9
2006-05-23 03:16:53,36.1,24.5,15.6,36.1,1.9,1.9
2006-05-23 03:16:58,36.4,24.3,16.1,36.4,2.1,2.1
2006-05-23 03:17:03,36.4,24.6,16.1,36.4,2.2,2.1
2006-05-23 03:17:08,36.4,24.5,16.1,36.4,2.2,2.1
2006-05-23 03:17:13,36.4,24.4,16.1,36.4,2.1,2.0
2006-05-23 03:17:18,36.3,24.5,16.1,36.3,2.1,2.0
2006-05-23 03:17:23,36.3,24.5,16.1,36.3,2.1,2.1
2006-05-23 03:17:28,36.4,24.4,16.1,36.4,2.1,2.1
2006-05-23 03:17:33,36.3,24.7,16.0,36.3,2.1,2.1
2006-05-23 03:17:38,36.4,24.5,16.1,36.4,2.1,2.1
2006-05-23 03:17:43,36.4,24.4,16.1,36.4,2.0,2.0
2006-05-23 03:17:48,36.4,24.2,16.1,36.4,2.1,2.0
2006-05-23 03:17:53,36.4,24.6,16.0,36.4,2.0,2.0
2006-05-23 03:17:58,36.4,24.9,16.1,36.4,2.2,2.2
2006-05-23 03:18:03,36.4,24.9,16.1,36.4,2.2,2.2
2006-05-23 03:18:08,36.3,24.8,16.1,36.3,2.2,2.2
2006-05-23 03:18:13,36.2,24.1,16.0,36.2,2.1,2.1
2006-05-23 03:18:18,36.4,24.5,16.0,36.4,2.1,2.1
2006-05-23 03:18:23,36.3,24.1,15.9,36.3,2.1,2.1
2006-05-23 03:18:28,36.4,23.9,15.9,36.4,2.1,2.1
2006-05-23 03:18:33,36.4,24.7,16.0,36.4,2.1,2.1
2006-05-23 03:18:38,36.5,25.0,15.9,36.5,2.1,2.1
2006-05-23 03:18:43,36.3,25.1,15.8,36.3,2.0,2.0
2006-05-23 03:18:48,36.1,24.9,15.8,36.1,2.1,2.1
2006-05-23 03:18:53,36.4,24.3,15.8,36.4,2.2,2.2
2006-05-23 03:18:58,36.5,24.2,15.9,36.5,2.2,2.2
2006-05-23 03:19:03,36.3,24.5,16.0,36.3,2.0,2.0
2006-05-23 03:19:08,36.3,24.8,15.8,36.3,2.0,2.1
2006-05-23 03:19:13,36.1,24.6,15.7,36.1,2.0,2.1
2006-05-23 03:19:18,36.3,24.1,15.8,36.3,2.1,2.1
2006-05-23 03:19:23,36.1,24.2,15.9,36.1,2.0,2.0
2006-05-23 03:19:28,36.0,24.5,15.8,36.0,1.9,1.9
2006-05-23 03:19:33,35.9,24.5,15.7,35.9,1.9,2.0
2006-05-23 03:19:38,36.1,25.2,15.8,36.1,2.0,2.0
2006-05-23 03:19:43,36.0,24.2,15.6,36.0,1.8,1.9
2006-05-23 03:19:48,36.0,25.0,15.6,36.0,1.9,1.8
2006-05-23 03:19:53,36.2,24.4,15.9,36.2,2.1,2.1
2006-05-23 03:19:58,36.1,24.4,15.8,36.1,2.1,2.1
2006-05-23 03:20:03,36.1,24.6,15.7,36.1,2.0,2.0
2006-05-23 03:20:08,36.2,24.7,15.7,36.2,2.0,2.0
2006-05-23 03:20:13,36.0,24.7,15.8,36.0,2.0,2.0
2006-05-23 03:20:18,35.5,24.3,15.4,35.5,2.0,2.0
2006-05-23 03:20:23,33.7,23.4,14.4,33.7,1.6,1.3
2006-05-23 03:20:28,32.0,21.7,13.5,32.0,1.1,0.9
2006-05-23 03:20:33,33.2,22.4,14.1,33.2,1.1,1.0
2006-05-23 03:20:38,26.3,18.0,10.2,26.3,1.0,-0.4
2006-05-23 03:20:43,24.8,16.3,9.7,24.8,-0.8,-0.4
2006-05-23 03:20:48,23.1,15.4,8.5,23.1,-0.6,-0.7
2006-05-23 03:20:53,19.9,13.2,7.0,19.9,-1.0,-1.5
2006-05-23 03:20:58,17.6,10.9,5.8,17.6,-1.6,-1.8
2006-05-23 03:21:03,15.5,9.4,4.3,15.5,-2.1,-2.2
2006-05-23 03:21:08,17.6,10.5,5.7,17.6,-2.7,-2.9
2006-05-23 03:21:13,23.2,14.9,9.2,23.2,-2.7,-2.0
2006-05-23 03:21:18,26.6,17.7,11.0,26.6,-2.0,-0.9
2006-05-23 03:21:23,23.0,15.4,8.5,23.0,-1.5,-1.5
2006-05-23 03:21:28,12.0,7.4,2.6,12.0,-2.6,-3.5
2006-05-23 03:21:33,7.0,3.2,-0.3,7.0,-4.0,-4.4
2006-05-23 03:21:38,0.8,-1.1,-3.3,0.8,-5.0,-5.2
2006-05-23 03:21:43,-2.2,-3.4,-4.9,-2.2,-5.4,-5.2
2006-05-23 03:21:48,-4.4,-5.4,-5.7,-4.4,-5.6,-5.5
2006-05-23 03:21:53,-4.5,-5.1,-5.9,-4.5,-5.6,-5.6
2006-05-23 03:21:58,-4.5,-4.9,-6.0,-4.5,-5.8,-5.9
2006-05-23 03:22:03,-3.6,-3.2,-5.0,-3.2,-5.9,-6.1
2006-05-23 03:22:08,4.1,0.8,-1.0,4.1,-5.9,-6.1
2006-05-23 03:22:13,1.3,-0.4,-2.8,1.3,-5.8,-5.9
2006-05-23 03:22:18,-0.6,-1.7,-3.4,-0.6,-5.2,-5.4
2006-05-23 03:22:23,-1.8,-2.6,-3.7,-1.8,-4.7,-5.1
2006-05-23 03:22:28,-1.4,-2.2,-3.8,-1.4,-4.6,-5.0
2006-05-23 03:22:33,-1.7,-2.2,-3.8,-1.7,-4.7,-4.9
2006-05-23 03:22:38,-4.1,-4.5,-5.0,-4.1,-4.8,-5.0
2006-05-23 03:22:43,-4.9,-4.9,-5.3,-4.5,-5.1,-5.2
2006-05-23 03:22:48,-4.0,-4.3,-5.1,-4.0,-5.3,-5.2
2006-05-23 03:22:53,-1.8,-2.3,-4.0,-1.8,-4.6,-4.5
2006-05-23 03:22:58,-3.4,-3.5,-4.5,-2.9,-4.4,-4.2
2006-05-23 03:23:03,-3.5,-3.2,-4.4,-2.9,-4.3,-4.2
2006-05-23 03:23:08,-4.2,-4.1,-4.4,-3.2,-4.0,-4.0
2006-05-23 03:23:13,-3.4,-3.9,-4.1,-3.3,-4.0,-3.9
2006-05-23 03:23:18,-3.3,-3.5,-3.9,-3.1,-3.8,-3.7
2006-05-23 03:23:23,-3.4,-3.6,-3.7,-2.9,-3.7,-3.6
2006-05-23 03:23:28,-3.8,-3.8,-4.1,-3.1,-3.8,-3.8
2006-05-23 03:23:33,-4.0,-4.3,-4.4,-3.6,-4.1,-4.2
2006-05-23 03:23:38,-4.0,-4.4,-4.4,-3.5,-4.2,-4.1
2006-05-23 03:23:43,-4.1,-4.1,-4.3,-3.4,-4.0,-3.9
2006-05-23 03:23:48,-3.4,-3.4,-3.5,-2.8,-3.5,-3.4
2006-05-23 03:23:53,-3.1,-3.3,-3.4,-2.7,-3.4,-3.3
2006-05-23 03:23:58,-2.8,-3.3,-3.4,-2.8,-3.4,-3.4
2006-05-23 03:24:03,-3.6,-3.8,-4.0,-2.9,-3.6,-3.8
2006-05-23 03:24:08,-4.4,-4.6,-4.8,-3.5,-4.1,-4.4
2006-05-23 03:24:13,-3.0,-4.3,-4.5,-3.0,-4.9,-5.2
2006-05-23 03:24:18,-0.3,-2.8,-2.9,-0.3,-4.9,-4.9
2006-05-23 03:24:23,-2.8,-4.0,-4.4,-2.8,-5.0,-5.0
2006-05-23 03:24:28,-3.2,-4.2,-4.5,-3.2,-4.7,-4.8
2006-05-23 03:24:33,-2.4,-3.9,-3.5,-2.4,-4.4,-4.4
2006-05-23 03:24:38,-2.6,-3.8,-3.8,-2.6,-4.2,-4.2
2006-05-23 03:24:43,-3.5,-4.0,-4.0,-3.2,-3.8,-4.0
2006-05-23 03:24:48,-4.4,-4.6,-4.6,-3.6,-4.1,-4.4
2006-05-23 03:24:53,-4.5,-4.6,-4.8,-3.5,-4.1,-4.4
2006-05-23 03:24:58,-2.4,-3.6,-3.8,-2.4,-4.1,-4.2
2006-05-23 03:25:03,-4.0,-4.4,-4.7,-3.5,-4.2,-4.4
2006-05-23 03:25:08,-4.4,-4.6,-4.6,-3.7,-4.3,-4.4
2006-05-23 03:25:13,-3.3,-4.1,-4.0,-3.3,-4.1,-4.1
2006-05-23 03:25:18,-3.4,-3.9,-4.0,-3.2,-3.8,-4.0
2006-05-23 03:25:23,-3.1,-3.4,-3.7,-3.1,-3.8,-3.9
2006-05-23 03:25:28,-3.3,-3.6,-3.6,-2.6,-3.5,-3.7
2006-05-23 03:25:33,-2.2,-2.8,-3.0,-2.2,-3.2,-3.4
2006-05-23 03:25:38,-2.3,-3.0,-3.3,-2.3,-3.2,-3.3
2006-05-23 03:25:43,-1.6,-2.3,-2.5,-1.6,-2.9,-2.9
2006-05-23 03:25:48,-1.9,-2.4,-2.5,-1.9,-2.6,-2.7
2006-05-23 03:25:53,-2.5,-2.6,-2.7,-1.9,-2.5,-2.7
2006-05-23 03:25:58,-3.4,-3.4,-3.5,-2.4,-3.0,-3.4
2006-05-23 03:26:03,-3.3,-3.7,-3.6,-2.7,-3.2,-3.4
2006-05-23 03:26:08,-3.5,-3.4,-3.8,-2.8,-3.3,-3.5
2006-05-23 03:26:13,-3.6,-3.3,-3.5,-2.5,-3.2,-3.3
2006-05-23 03:26:18,-3.2,-3.3,-3.4,-2.5,-3.0,-3.2
2006-05-23 03:26:23,-3.5,-3.6,-3.7,-2.5,-3.0,-3.4
2006-05-23 03:26:28,-3.0,-3.3,-3.5,-2.8,-3.3,-3.6
2006-05-23 03:26:33,-2.5,-3.2,-3.3,-2.5,-3.4,-3.7
2006-05-23 03:26:38,-1.8,-2.4,-2.8,-1.8,-3.2,-3.4
2006-05-23 03:26:43,-2.4,-2.6,-3.0,-2.4,-3.0,-3.2
2006-05-23 03:26:48,-3.0,-3.0,-3.2,-2.5,-3.0,-3.2
2006-05-23 03:26:53,-3.2,-3.4,-3.6,-2.6,-3.2,-3.5
2006-05-23 03:26:58,-3.2,-3.4,-3.6,-2.6,-3.2,-3.5
2006-05-23 03:27:03,-4.5,-4.9,-5.1,-4.0,-4.6,-4.7
2006-05-23 03:27:08,-4.1,-4.2,-4.1,-3.0,-4.0,-3.6
2006-05-23 03:27:13,-3.2,-3.4,-3.4,-2.6,-3.2,-3.1
2006-05-23 03:27:18,-2.4,-2.7,-2.7,-2.1,-2.7,-2.6
2006-05-23 03:27:23,-2.4,-2.4,-2.5,-1.9,-2.4,-2.4
2006-05-23 03:27:28,-2.4,-2.6,-2.4,-2.0,-2.4,-2.6
2006-05-23 03:27:33,-2.8,-2.9,-3.0,-2.2,-2.7,-2.9
2006-05-23 03:27:38,-2.9,-3.0,-3.1,-2.2,-2.8,-2.9
2006-05-23 03:27:43,-3.3,-3.3,-3.5,-2.5,-3.0,-3.2
2006-05-23 03:27:48,-3.9,-3.9,-4.0,-2.8,-3.3,-3.6
2006-05-23 03:27:53,-3.9,-3.9,-4.0,-2.8,-3.3,-3.6
2006-05-23 03:27:58,-2.8,-2.9,-3.7,-2.8,-3.7,-3.8
2006-05-23 03:28:03,-3.0,-3.7,-3.9,-3.0,-3.8,-4.1
2006-05-23 03:28:08,-4.2,-4.5,-4.7,-3.5,-4.1,-4.2
2006-05-23 03:28:13,-2.9,-3.5,-3.6,-2.8,-3.9,-3.6
2006-05-23 03:28:18,-2.7,-3.2,-3.3,-2.6,-3.3,-3.1
2006-05-23 03:28:23,-2.8,-2.7,-3.0,-2.2,-2.8,-2.7
2006-05-23 03:28:28,-2.5,-2.5,-2.6,-2.0,-2.5,-2.5
2006-05-23 03:28:33,-2.1,-2.3,-2.3,-1.7,-2.2,-2.2
2006-05-23 03:28:38,-2.0,-1.9,-2.0,-1.6,-2.1,-2.0
2006-05-23 03:28:43,-1.8,-1.9,-1.9,-1.2,-1.9,-2.0
2006-05-23 03:28:48,-1.8,-1.9,-1.9,-1.2,-1.9,-2.0
2006-05-23 03:28:53,-2.7,-2.6,-2.8,-1.8,-2.3,-2.7
2006-05-23 03:28:58,-2.7,-2.7,-2.8,-1.9,-2.4,-2.7
2006-05-23 03:29:03,-2.7,-2.7,-2.8,-2.0,-2.5,-2.7
2006-05-23 03:29:08,-2.8,-2.8,-2.9,-2.0,-2.5,-2.8
2006-05-23 03:29:13,-2.8,-2.8,-2.9,-2.1,-2.7,-2.8
2006-05-23 03:29:18,-2.2,-2.5,-2.5,-1.9,-2.4,-2.5
2006-05-23 03:29:23,-1.6,-2.1,-2.1,-1.6,-2.3,-2.3
2006-05-23 03:29:28,-2.0,-2.2,-2.2,-1.6,-2.1,-2.2
2006-05-23 03:29:33,-1.4,-2.0,-1.9,-1.4,-2.2,-2.2
2006-05-23 03:29:38,-1.7,-1.9,-2.0,-1.6,-2.1,-2.2
2006-05-23 03:29:43,-1.7,-1.9,-2.0,-1.6,-2.1,-2.2
2006-05-23 03:29:48,-3.8,-4.4,-4.5,-3.1,-3.7,-4.2
2006-05-23 03:29:53,-3.8,-4.7,-4.9,-3.4,-4.3,-4.5
2006-05-23 03:29:58,-5.5,-5.5,-5.9,-4.0,-4.6,-4.8
2006-05-23 03:30:03,-5.4,-5.4,-5.4,-4.0,-4.6,-4.6
2006-05-23 03:30:08,-5.0,-5.0,-5.3,-3.7,-4.4,-4.4
2006-05-23 03:30:13,-4.7,-4.9,-4.9,-3.5,-4.3,-4.2
2006-05-23 03:30:18,-4.5,-4.7,-4.7,-3.2,-4.1,-3.8
2006-05-23 03:30:23,-4.1,-4.3,-4.2,-2.9,-3.9,-3.5
2006-05-23 03:30:28,-4.1,-4.2,-4.2,-3.0,-3.8,-3.6
2006-05-23 03:30:33,-4.2,-4.3,-4.4,-3.3,-3.9,-3.8
2006-05-23 03:30:38,-4.2,-4.3,-4.4,-3.3,-3.9,-3.8
2006-05-23 03:30:43,-4.7,-4.5,-4.8,-3.4,-3.9,-4.2
2006-05-23 03:30:48,-5.4,-5.5,-5.7,-3.9,-4.5,-5.0
2006-05-23 03:30:53,-6.0,-6.1,-6.0,-4.5,-5.1,-5.6
2006-05-23 03:30:58,-6.2,-6.9,-6.5,-3.5,-6.0,-6.5
2006-05-23 03:31:03,-3.1,-4.8,-4.0,-3.1,-5.9,-5.9
2006-05-23 03:31:08,-4.3,-5.2,-5.5,-4.3,-5.5,-5.5
2006-05-23 03:31:13,-2.1,-3.5,-4.0,-2.1,-5.1,-5.0
2006-05-23 03:31:18,-1.0,-2.5,-2.9,-1.0,-4.3,-4.2
2006-05-23 03:31:23,-2.6,-3.3,-3.4,-2.6,-3.9,-3.9
